"created_at","content","user_type","count"
2022-08-19,"Tournament Results and Standings","consumer",1
2022-08-19,"Tournament Results and Standings","influencer",2
2022-08-20,"Chess Events and Tournaments","consumer",1
2022-08-20,"Player Performances and Strategies","consumer",1
2022-08-20,"Social Media Impact on Chess","consumer",1
2022-08-20,"Tournament Results and Standings","consumer",1
2022-08-21,"Chess Literature and Media","consumer",1
2022-08-21,"Online Chess Competitions","consumer",1
2022-08-21,"Social Media Impact on Chess","consumer",1
2022-08-21,"Tournament Results and Standings","consumer",3
2022-08-22,"Chess Literature and Media","consumer",1
2022-08-22,"Chess Training and Improvement","consumer",1
2022-08-22,"Online Chess Competitions","consumer",1
2022-08-22,"Player Performances and Strategies","consumer",1
2022-08-22,"Political and Social Issues in Chess","consumer",1
2022-08-22,"Social Media Impact on Chess","consumer",2
2022-08-22,"Tournament Results and Standings","consumer",1
2022-08-23,"Chess Legends and Personalities","consumer",3
2022-08-23,"Chess Literature and Media","influencer",1
2022-08-23,"Social Media Impact on Chess","influencer",1
2022-08-24,"Online Chess Competitions","consumer",2
2022-08-24,"Political and Social Issues in Chess","consumer",1
2022-08-24,"Social Media Impact on Chess","consumer",2
2022-08-25,"Chess Events and Tournaments","consumer",2
2022-08-25,"Tournament Results and Standings","consumer",2
2022-08-26,"Chess Events and Tournaments","consumer",1
2022-08-26,"Chess Events and Tournaments","influencer",1
2022-08-26,"Chess Legends and Personalities","consumer",2
2022-08-26,"Chess Literature and Media","consumer",1
2022-08-26,"Online Chess Competitions","influencer",1
2022-08-26,"Player Performances and Strategies","consumer",1
2022-08-26,"Social Media Impact on Chess","consumer",2
2022-08-26,"Tournament Results and Standings","consumer",1
2022-08-27,"Online Chess Competitions","consumer",1
2022-08-27,"Online Chess Competitions","influencer",1
2022-08-27,"Player Performances and Strategies","consumer",1
2022-08-27,"Social Media Impact on Chess","consumer",1
2022-08-27,"Tournament Results and Standings","influencer",1
2022-08-28,"Chess Events and Tournaments","influencer",1
2022-08-28,"Social Media Impact on Chess","consumer",1
2022-08-28,"Tournament Results and Standings","influencer",1
2022-08-29,"Chess Training and Improvement","consumer",1
2022-08-29,"Online Chess Competitions","consumer",1
2022-08-29,"Political and Social Issues in Chess","consumer",1
2022-08-29,"Social Media Impact on Chess","consumer",3
2022-08-30,"Chess Events and Tournaments","consumer",1
2022-08-30,"Chess Legends and Personalities","influencer",1
2022-08-30,"Player Performances and Strategies","consumer",1
2022-08-30,"Political and Social Issues in Chess","consumer",1
2022-08-30,"Tournament Results and Standings","influencer",1
2022-08-31,"Chess Events and Tournaments","consumer",1
2022-08-31,"Chess Legends and Personalities","influencer",4
2022-08-31,"Chess Literature and Media","consumer",1
2022-08-31,"Online Chess Competitions","consumer",1
2022-08-31,"Player Performances and Strategies","consumer",1
2022-09-01,"Chess Training and Improvement","influencer",1
2022-09-01,"Social Media Impact on Chess","consumer",2
2022-09-02,"Chess Literature and Media","consumer",1
2022-09-02,"Health and Wellness in Chess","consumer",1
2022-09-02,"Online Chess Competitions","influencer",1
2022-09-02,"Political and Social Issues in Chess","consumer",1
2022-09-02,"Social Media Impact on Chess","consumer",3
2022-09-02,"Tournament Results and Standings","influencer",1
2022-09-03,"Chess Events and Tournaments","influencer",1
2022-09-03,"Chess Legends and Personalities","influencer",1
2022-09-03,"Chess Literature and Media","influencer",1
2022-09-03,"Social Media Impact on Chess","consumer",1
2022-09-04,"Health and Wellness in Chess","consumer",1
2022-09-04,"Player Performances and Strategies","influencer",1
2022-09-04,"Social Media Impact on Chess","consumer",1
2022-09-04,"Tournament Results and Standings","consumer",1
2022-09-04,"Tournament Results and Standings","influencer",1
2022-09-05,"Chess Literature and Media","consumer",1
2022-09-05,"Player Performances and Strategies","consumer",1
2022-09-05,"Player Performances and Strategies","influencer",1
2022-09-05,"Political and Social Issues in Chess","influencer",1
2022-09-05,"Social Media Impact on Chess","consumer",1
2022-09-05,"Tournament Results and Standings","consumer",2
2022-09-05,"Tournament Results and Standings","influencer",1
2022-09-06,"Chess Events and Tournaments","consumer",1
2022-09-06,"Chess Legends and Personalities","consumer",1
2022-09-06,"Player Performances and Strategies","consumer",1
2022-09-06,"Political and Social Issues in Chess","consumer",1
2022-09-06,"Social Media Impact on Chess","consumer",3
2022-09-06,"Tournament Results and Standings","consumer",1
2022-09-06,"Tournament Results and Standings","influencer",1
2022-09-07,"Chess Legends and Personalities","consumer",2
2022-09-07,"Chess Literature and Media","consumer",1
2022-09-07,"Chess Training and Improvement","influencer",1
2022-09-07,"Health and Wellness in Chess","consumer",2
2022-09-07,"Online Chess Competitions","consumer",2
2022-09-07,"Political and Social Issues in Chess","influencer",2
2022-09-07,"Social Media Impact on Chess","consumer",3
2022-09-07,"Social Media Impact on Chess","influencer",1
2022-09-08,"Chess Legends and Personalities","consumer",2
2022-09-08,"Social Media Impact on Chess","consumer",1
2022-09-08,"Social Media Impact on Chess","influencer",1
2022-09-09,"Chess Events and Tournaments","consumer",1
2022-09-09,"Chess Legends and Personalities","consumer",1
2022-09-09,"Chess Literature and Media","consumer",1
2022-09-09,"Chess Training and Improvement","influencer",1
2022-09-09,"Player Performances and Strategies","consumer",1
2022-09-09,"Social Media Impact on Chess","consumer",4
2022-09-10,"Chess Legends and Personalities","consumer",1
2022-09-10,"Player Performances and Strategies","consumer",2
2022-09-10,"Social Media Impact on Chess","consumer",2
2022-09-10,"Social Media Impact on Chess","influencer",1
2022-09-10,"Tournament Results and Standings","consumer",1
2022-09-10,"Tournament Results and Standings","influencer",2
2022-09-11,"Online Chess Competitions","consumer",1
2022-09-11,"Social Media Impact on Chess","consumer",2
2022-09-11,"Social Media Impact on Chess","influencer",1
2022-09-12,"Chess Events and Tournaments","consumer",1
2022-09-12,"Chess Events and Tournaments","influencer",1
2022-09-12,"Chess Training and Improvement","influencer",1
2022-09-12,"Social Media Impact on Chess","consumer",2
2022-09-12,"Social Media Impact on Chess","influencer",1
2022-09-12,"Tournament Results and Standings","consumer",1
2022-09-12,"Tournament Results and Standings","influencer",2
2022-09-13,"Chess Events and Tournaments","consumer",1
2022-09-13,"Chess Events and Tournaments","influencer",2
2022-09-13,"Chess Literature and Media","consumer",3
2022-09-14,"Chess Events and Tournaments","influencer",3
2022-09-14,"Chess Training and Improvement","consumer",1
2022-09-14,"Health and Wellness in Chess","influencer",1
2022-09-14,"Social Media Impact on Chess","consumer",2
2022-09-14,"Social Media Impact on Chess","influencer",1
2022-09-14,"Tournament Results and Standings","influencer",1
2022-09-15,"Chess Legends and Personalities","consumer",1
2022-09-15,"Chess Training and Improvement","consumer",1
2022-09-15,"Player Performances and Strategies","consumer",1
2022-09-15,"Player Performances and Strategies","influencer",1
2022-09-15,"Political and Social Issues in Chess","consumer",2
2022-09-16,"Chess Legends and Personalities","consumer",1
2022-09-16,"Chess Training and Improvement","consumer",2
2022-09-16,"Political and Social Issues in Chess","consumer",2
2022-09-16,"Social Media Impact on Chess","consumer",2
2022-09-16,"Social Media Impact on Chess","influencer",1
2022-09-16,"Tournament Results and Standings","consumer",1
2022-09-16,"Tournament Results and Standings","influencer",1
2022-09-17,"Chess Events and Tournaments","consumer",3
2022-09-17,"Health and Wellness in Chess","consumer",1
2022-09-17,"Online Chess Competitions","consumer",1
2022-09-17,"Player Performances and Strategies","influencer",1
2022-09-17,"Social Media Impact on Chess","consumer",2
2022-09-18,"Chess Events and Tournaments","consumer",2
2022-09-18,"Chess Literature and Media","consumer",2
2022-09-18,"Online Chess Competitions","consumer",1
2022-09-18,"Political and Social Issues in Chess","consumer",1
2022-09-18,"Social Media Impact on Chess","consumer",1
2022-09-19,"Chess Legends and Personalities","consumer",1
2022-09-19,"Online Chess Competitions","consumer",1
2022-09-19,"Online Chess Competitions","influencer",1
2022-09-19,"Player Performances and Strategies","consumer",2
2022-09-19,"Player Performances and Strategies","influencer",1
2022-09-19,"Political and Social Issues in Chess","consumer",1
2022-09-19,"Social Media Impact on Chess","consumer",1
2022-09-19,"Tournament Results and Standings","consumer",2
2022-09-20,"Chess Events and Tournaments","consumer",2
2022-09-20,"Chess Literature and Media","consumer",1
2022-09-20,"Chess Merchandise","consumer",1
2022-09-20,"Chess Organizations","consumer",1
2022-09-20,"Player Performances and Strategies","consumer",2
2022-09-20,"Social Media Impact on Chess","consumer",2
2022-09-21,"Player Performances and Strategies","consumer",2
2022-09-21,"Player Performances and Strategies","influencer",1
2022-09-21,"Social Media Impact on Chess","consumer",3
2022-09-22,"Chess Events and Tournaments","consumer",1
2022-09-22,"Chess Literature and Media","consumer",1
2022-09-22,"Player Performances and Strategies","influencer",1
2022-09-22,"Political and Social Issues in Chess","consumer",3
2022-09-22,"Social Media Impact on Chess","consumer",2
2022-09-23,"Health and Wellness in Chess","influencer",1
2022-09-23,"Player Performances and Strategies","consumer",1
2022-09-23,"Political and Social Issues in Chess","consumer",2
2022-09-23,"Social Media Impact on Chess","consumer",2
2022-09-23,"Social Media Impact on Chess","influencer",2
2022-09-23,"Tournament Results and Standings","consumer",1
2022-09-24,"Chess Events and Tournaments","consumer",2
2022-09-24,"Chess Legends and Personalities","consumer",1
2022-09-24,"Chess Literature and Media","consumer",1
2022-09-24,"Chess Training and Improvement","consumer",1
2022-09-24,"Player Performances and Strategies","influencer",1
2022-09-24,"Political and Social Issues in Chess","consumer",2
2022-09-24,"Social Media Impact on Chess","consumer",4
2022-09-25,"Health and Wellness in Chess","influencer",1
2022-09-25,"Tournament Results and Standings","influencer",1
2022-09-26,"Chess Events and Tournaments","influencer",1
2022-09-26,"Chess Legends and Personalities","consumer",1
2022-09-26,"Player Performances and Strategies","consumer",1
2022-09-26,"Political and Social Issues in Chess","consumer",1
2022-09-26,"Social Media Impact on Chess","consumer",3
2022-09-26,"Social Media Impact on Chess","influencer",1
2022-09-27,"Chess Events and Tournaments","consumer",1
2022-09-27,"Chess Literature and Media","consumer",1
2022-09-27,"Chess Training and Improvement","consumer",1
2022-09-27,"Chess Training and Improvement","influencer",1
2022-09-27,"Chess Twitter and Social Media","consumer",1
2022-09-27,"Political and Social Issues in Chess","consumer",3
2022-09-27,"Social Media Impact on Chess","consumer",1
2022-09-27,"Tournament Results and Standings","consumer",1
2022-09-28,"Chess Legends and Personalities","consumer",1
2022-09-28,"Chess Literature and Media","consumer",1
2022-09-28,"Chess Personalities","consumer",1
2022-09-28,"Political and Social Issues in Chess","consumer",4
2022-09-28,"Social Media Impact on Chess","consumer",7
2022-09-29,"Chess Legends and Personalities","consumer",1
2022-09-29,"Chess Literature and Media","consumer",1
2022-09-29,"Political and Social Issues in Chess","influencer",1
2022-09-29,"Social Media Impact on Chess","consumer",1
2022-09-29,"Tournament Results and Standings","consumer",1
2022-09-30,"Chess Events and Tournaments","consumer",1
2022-09-30,"Chess Legends and Personalities","consumer",1
2022-09-30,"Political and Social Issues in Chess","consumer",1
2022-09-30,"Social Media Impact on Chess","consumer",4
2022-10-01,"Chess Legends and Personalities","consumer",1
2022-10-01,"Chess Literature and Media","influencer",1
2022-10-01,"Political and Social Issues in Chess","consumer",3
2022-10-01,"Social Media Impact on Chess","influencer",1
2022-10-02,"Chess Events and Tournaments","consumer",2
2022-10-02,"Chess Events and Tournaments","influencer",1
2022-10-02,"Chess Training and Improvement","consumer",1
2022-10-02,"Political and Social Issues in Chess","consumer",2
2022-10-02,"Social Media Impact on Chess","consumer",2
2022-10-02,"Tournament Results and Standings","consumer",1
2022-10-03,"Health and Wellness in Chess","consumer",1
2022-10-03,"Online Chess Competitions","consumer",1
2022-10-03,"Political and Social Issues in Chess","consumer",1
2022-10-04,"Chess Legends and Personalities","consumer",1
2022-10-04,"Chess Literature and Media","consumer",1
2022-10-04,"Online Chess Competitions","influencer",1
2022-10-04,"Social Media Impact on Chess","consumer",2
2022-10-05,"Chess Events and Tournaments","consumer",1
2022-10-05,"Chess Events and Tournaments","influencer",2
2022-10-05,"Chess Legends and Personalities","consumer",1
2022-10-05,"Chess Literature and Media","consumer",2
2022-10-05,"Political and Social Issues in Chess","consumer",2
2022-10-05,"Social Media Impact on Chess","consumer",4
2022-10-05,"Social Media Impact on Chess","influencer",1
2022-10-05,"Tournament Results and Standings","consumer",1
2022-10-06,"Chess Events and Tournaments","consumer",2
2022-10-06,"Chess Literature and Media","consumer",1
2022-10-06,"Player Performances and Strategies","influencer",1
2022-10-06,"Political and Social Issues in Chess","consumer",1
2022-10-06,"Social Media Impact on Chess","influencer",1
2022-10-06,"Tournament Results and Standings","consumer",2
2022-10-06,"Tournament Results and Standings","influencer",1
2022-10-07,"Chess Events and Tournaments","consumer",1
2022-10-07,"Online Chess Competitions","consumer",1
2022-10-07,"Political and Social Issues in Chess","consumer",3
2022-10-07,"Social Media Impact on Chess","consumer",2
2022-10-07,"Tournament Results and Standings","consumer",1
2022-10-07,"Tournament Results and Standings","influencer",1
2022-10-08,"Chess Events and Tournaments","consumer",2
2022-10-08,"Chess Literature and Media","consumer",2
2022-10-08,"Player Performances and Strategies","consumer",1
2022-10-08,"Social Media Impact on Chess","consumer",2
2022-10-08,"Social Media Impact on Chess","influencer",1
2022-10-08,"Tournament Results and Standings","consumer",2
2022-10-09,"Chess Events and Tournaments","influencer",1
2022-10-09,"Chess Legends and Personalities","influencer",1
2022-10-09,"Chess Literature and Media","influencer",1
2022-10-09,"Chess Training and Improvement","influencer",1
2022-10-09,"Player Performances and Strategies","consumer",2
2022-10-09,"Player Performances and Strategies","influencer",1
2022-10-09,"Political and Social Issues in Chess","consumer",1
2022-10-09,"Social Media Impact on Chess","consumer",1
2022-10-09,"Tournament Results and Standings","consumer",1
2022-10-09,"Tournament Results and Standings","influencer",2
2022-10-10,"Chess Legends and Personalities","consumer",1
2022-10-10,"Chess Legends and Personalities","influencer",1
2022-10-10,"Chess Literature and Media","consumer",2
2022-10-10,"Chess Training and Improvement","consumer",1
2022-10-10,"Player Performances and Strategies","consumer",1
2022-10-10,"Political and Social Issues in Chess","consumer",4
2022-10-11,"Chess Legends and Personalities","consumer",2
2022-10-11,"Chess Training and Improvement","consumer",1
2022-10-11,"Political and Social Issues in Chess","consumer",1
2022-10-11,"Social Media Impact on Chess","consumer",3
2022-10-12,"Chess Legends and Personalities","consumer",1
2022-10-12,"Health and Wellness in Chess","consumer",1
2022-10-12,"Online Chess Competitions","influencer",1
2022-10-12,"Political and Social Issues in Chess","consumer",2
2022-10-12,"Social Media Impact on Chess","consumer",2
2022-10-12,"Tournament Results and Standings","consumer",1
2022-10-12,"Tournament Results and Standings","influencer",3
2022-10-13,"Chess Legends and Personalities","influencer",1
2022-10-13,"Chess Training and Improvement","consumer",1
2022-10-13,"Social Media Impact on Chess","consumer",2
2022-10-13,"Tournament Results and Standings","consumer",1
2022-10-14,"Chess Training and Improvement","influencer",1
2022-10-14,"Health and Wellness in Chess","influencer",1
2022-10-14,"Online Chess Competitions","consumer",1
2022-10-14,"Player Performances and Strategies","influencer",1
2022-10-14,"Political and Social Issues in Chess","consumer",4
2022-10-14,"Social Media Impact on Chess","consumer",4
2022-10-14,"Tournament Results and Standings","consumer",1
2022-10-15,"Chess Events and Tournaments","consumer",1
2022-10-15,"Social Media Impact on Chess","influencer",1
2022-10-16,"Chess Training and Improvement","consumer",2
2022-10-16,"Health and Wellness in Chess","consumer",1
2022-10-16,"Player Performances and Strategies","influencer",2
2022-10-17,"Chess Legends and Personalities","consumer",1
2022-10-17,"Chess Legends and Personalities","influencer",1
2022-10-17,"Online Chess Competitions","consumer",2
2022-10-17,"Player Performances and Strategies","consumer",1
2022-10-17,"Political and Social Issues in Chess","consumer",1
2022-10-17,"Social Media Impact on Chess","consumer",1
2022-10-17,"Tournament Results and Standings","influencer",1
2022-10-18,"Chess Training and Improvement","consumer",2
2022-10-18,"Tournament Results and Standings","influencer",1
2022-10-19,"Chess Events and Tournaments","consumer",1
2022-10-19,"Chess Legends and Personalities","consumer",1
2022-10-19,"Player Performances and Strategies","consumer",1
2022-10-19,"Political and Social Issues in Chess","consumer",2
2022-10-19,"Social Media Impact on Chess","influencer",2
2022-10-19,"Tournament Results and Standings","consumer",1
2022-10-20,"Chess Literature and Media","consumer",1
2022-10-20,"Chess Training and Improvement","consumer",1
2022-10-20,"Political and Social Issues in Chess","consumer",3
2022-10-20,"Social Media Impact on Chess","consumer",2
2022-10-20,"Tournament Results and Standings","consumer",1
2022-10-21,"Chess Events and Tournaments","consumer",1
2022-10-21,"Chess Events and Tournaments","influencer",1
2022-10-21,"Chess Training and Improvement","consumer",1
2022-10-21,"Player Performances and Strategies","influencer",1
2022-10-21,"Political and Social Issues in Chess","consumer",1
2022-10-21,"Social Media Impact on Chess","consumer",1
2022-10-21,"Tournament Results and Standings","consumer",2
2022-10-21,"Tournament Results and Standings","influencer",3
2022-10-22,"Chess Events and Tournaments","influencer",1
2022-10-22,"Chess Legends and Personalities","consumer",1
2022-10-22,"Player Performances and Strategies","consumer",2
2022-10-22,"Political and Social Issues in Chess","consumer",1
2022-10-23,"Chess Literature and Media","consumer",1
2022-10-23,"Chess Strategies","consumer",1
2022-10-23,"Online Chess Competitions","consumer",1
2022-10-23,"Player Performances and Strategies","consumer",1
2022-10-24,"Chess Training and Improvement","consumer",1
2022-10-24,"Health and Wellness in Chess","consumer",3
2022-10-24,"Political and Social Issues in Chess","consumer",1
2022-10-24,"Social Media Impact on Chess","consumer",3
2022-10-24,"Social Media Impact on Chess","influencer",1
2022-10-25,"Chess Legends and Personalities","influencer",1
2022-10-25,"Player Performances and Strategies","influencer",1
2022-10-25,"Political and Social Issues in Chess","consumer",1
2022-10-25,"Political and Social Issues in Chess","influencer",1
2022-10-25,"Social Media Impact on Chess","consumer",1
2022-10-26,"Chess Training and Improvement","influencer",1
2022-10-26,"Player Performances and Strategies","influencer",1
2022-10-27,"Chess Events and Tournaments","consumer",1
2022-10-27,"Chess Legends and Personalities","consumer",1
2022-10-27,"Chess Legends and Personalities","influencer",1
2022-10-27,"Chess Literature and Media","consumer",2
2022-10-27,"Political and Social Issues in Chess","consumer",2
2022-10-27,"Political and Social Issues in Chess","influencer",1
2022-10-27,"Social Media Impact on Chess","consumer",1
2022-10-27,"Social Media Impact on Chess","influencer",2
2022-10-27,"Tournament Results and Standings","consumer",1
2022-10-28,"Chess Events and Tournaments","consumer",1
2022-10-28,"Chess Legends and Personalities","consumer",1
2022-10-28,"Chess Literature and Media","consumer",1
2022-10-28,"Political and Social Issues in Chess","consumer",1
2022-10-28,"Social Media Impact on Chess","consumer",3
2022-10-29,"Chess Events and Tournaments","consumer",1
2022-10-29,"Social Media Impact on Chess","consumer",1
2022-10-29,"Social Media Impact on Chess","influencer",1
2022-10-30,"Chess Events and Tournaments","influencer",1
2022-10-30,"Chess Legends and Personalities","consumer",1
2022-10-30,"Health and Wellness in Chess","consumer",1
2022-10-30,"Online Chess Competitions","influencer",1
2022-10-30,"Social Media Impact on Chess","consumer",3
2022-10-30,"Tournament Results and Standings","consumer",1
2022-10-31,"Chess Legends and Personalities","consumer",1
2022-10-31,"Chess Literature and Media","consumer",1
2022-10-31,"Chess Literature and Media","influencer",1
2022-10-31,"Player Performances and Strategies","influencer",1
2022-10-31,"Political and Social Issues in Chess","consumer",1
2022-10-31,"Social Media Impact on Chess","consumer",2
2022-11-01,"Chess Events and Tournaments","consumer",1
2022-11-01,"Chess Literature and Media","consumer",1
2022-11-01,"Chess Training and Improvement","consumer",2
2022-11-01,"Political and Social Issues in Chess","consumer",1
2022-11-02,"Chess Events and Tournaments","influencer",1
2022-11-02,"Political and Social Issues in Chess","consumer",2
2022-11-02,"Tournament Results and Standings","consumer",1
2022-11-03,"Online Chess Competitions","influencer",1
2022-11-03,"Social Media Impact on Chess","consumer",1
2022-11-03,"Social Media Impact on Chess","influencer",1
2022-11-03,"Tournament Results and Standings","consumer",3
2022-11-04,"Social Media Impact on Chess","consumer",4
2022-11-05,"Chess Events and Tournaments","consumer",1
2022-11-05,"Chess Literature and Media","consumer",1
2022-11-05,"Social Media Impact on Chess","consumer",2
2022-11-06,"Chess Events and Tournaments","influencer",1
2022-11-06,"Chess Training and Improvement","consumer",1
2022-11-06,"Social Media Impact on Chess","consumer",2
2022-11-06,"Social Media Impact on Chess","influencer",1
2022-11-07,"Chess Legends and Personalities","consumer",1
2022-11-07,"Chess Literature and Media","influencer",1
2022-11-07,"Political and Social Issues in Chess","consumer",1
2022-11-07,"Social Media Impact on Chess","influencer",1
2022-11-07,"Tournament Results and Standings","consumer",1
2022-11-08,"Chess Literature and Media","consumer",1
2022-11-08,"Player Performances and Strategies","consumer",1
2022-11-08,"Social Media Impact on Chess","consumer",2
2022-11-09,"Chess Legends and Personalities","consumer",1
2022-11-09,"Political and Social Issues in Chess","consumer",1
2022-11-10,"Chess Legends and Personalities","influencer",1
2022-11-10,"Chess Literature and Media","consumer",1
2022-11-10,"Chess Training and Improvement","consumer",1
2022-11-10,"Player Performances and Strategies","influencer",1
2022-11-10,"Political and Social Issues in Chess","consumer",1
2022-11-11,"Chess Events and Tournaments","consumer",2
2022-11-11,"Chess Legends and Personalities","consumer",1
2022-11-11,"Political and Social Issues in Chess","consumer",1
2022-11-11,"Tournament Results and Standings","consumer",1
2022-11-12,"Political and Social Issues in Chess","consumer",2
2022-11-12,"Social Media Impact on Chess","consumer",1
2022-11-13,"Chess Events and Tournaments","consumer",1
2022-11-13,"Chess Literature and Media","consumer",1
2022-11-13,"Political and Social Issues in Chess","consumer",1
2022-11-13,"Tournament Results and Standings","consumer",1
2022-11-15,"Chess Events and Tournaments","consumer",2
2022-11-15,"Chess Legends and Personalities","consumer",1
2022-11-15,"Chess Training and Improvement","consumer",1
2022-11-15,"Social Media Impact on Chess","consumer",1
2022-11-15,"Tournament Results and Standings","consumer",1
2022-11-16,"Chess Events and Tournaments","influencer",1
2022-11-16,"Political and Social Issues in Chess","consumer",1
2022-11-16,"Social Media Impact on Chess","consumer",1
2022-11-17,"Chess Events and Tournaments","consumer",1
2022-11-17,"Chess Legends and Personalities","consumer",1
2022-11-17,"Political and Social Issues in Chess","consumer",2
2022-11-17,"Social Media Impact on Chess","consumer",2
2022-11-18,"Chess Events and Tournaments","consumer",1
2022-11-18,"Chess Literature and Media","consumer",1
2022-11-18,"Political and Social Issues in Chess","consumer",1
2022-11-18,"Social Media Impact on Chess","consumer",5
2022-11-18,"Social Media Impact on Chess","influencer",1
2022-11-19,"Chess Events and Tournaments","consumer",1
2022-11-19,"Political and Social Issues in Chess","consumer",2
2022-11-19,"Social Media Impact on Chess","influencer",1
2022-11-20,"Chess Events and Tournaments","consumer",1
2022-11-20,"Chess Legends and Personalities","consumer",1
2022-11-20,"Political and Social Issues in Chess","consumer",1
2022-11-21,"Chess Events and Tournaments","consumer",2
2022-11-21,"Chess Literature and Media","consumer",1
2022-11-21,"Chess Training and Improvement","consumer",1
2022-11-21,"Political and Social Issues in Chess","consumer",2
2022-11-21,"Social Media Impact on Chess","consumer",3
2022-11-21,"Tournament Results and Standings","consumer",1
2022-11-22,"Chess Events and Tournaments","consumer",1
2022-11-22,"Chess Legends and Personalities","consumer",1
2022-11-22,"Political and Social Issues in Chess","consumer",1
2022-11-22,"Social Media Impact on Chess","consumer",1
2022-11-23,"Chess Events and Tournaments","consumer",2
2022-11-23,"Chess Legends and Personalities","consumer",1
2022-11-23,"Chess Legends and Personalities","influencer",2
2022-11-23,"Political and Social Issues in Chess","consumer",1
2022-11-23,"Social Media Impact on Chess","consumer",1
2022-11-23,"Tournament Results and Standings","consumer",1
2022-11-24,"Chess Training and Improvement","consumer",1
2022-11-24,"Political and Social Issues in Chess","consumer",1
2022-11-24,"Social Media Impact on Chess","consumer",1
2022-11-25,"Chess Events and Tournaments","consumer",1
2022-11-25,"Chess Events and Tournaments","influencer",1
2022-11-25,"Chess Literature and Media","consumer",1
2022-11-25,"Chess Training and Improvement","consumer",1
2022-11-25,"Online Chess Competitions","consumer",3
2022-11-25,"Political and Social Issues in Chess","consumer",1
2022-11-25,"Social Media Impact on Chess","consumer",3
2022-11-25,"Social Media Impact on Chess","influencer",1
2022-11-26,"Chess Events and Tournaments","consumer",2
2022-11-26,"Chess Legends and Personalities","consumer",1
2022-11-26,"Chess Literature and Media","consumer",1
2022-11-26,"Political and Social Issues in Chess","consumer",1
2022-11-26,"Social Media Impact on Chess","consumer",2
2022-11-26,"Tournament Results and Standings","consumer",1
2022-11-27,"Chess Personalities","consumer",1
2022-11-27,"Social Media Impact on Chess","consumer",1
2022-11-28,"Chess Events and Tournaments","consumer",1
2022-11-28,"Health and Wellness in Chess","consumer",1
2022-11-28,"Online Chess Competitions","influencer",1
2022-11-28,"Player Performances and Strategies","consumer",1
2022-11-28,"Political and Social Issues in Chess","consumer",1
2022-11-28,"Social Media Impact on Chess","consumer",2
2022-11-28,"Tournament Results and Standings","consumer",1
2022-11-29,"Chess Events and Tournaments","consumer",2
2022-11-29,"Chess Training and Improvement","consumer",1
2022-11-29,"Health and Wellness in Chess","consumer",1
2022-11-29,"Political and Social Issues in Chess","consumer",1
2022-11-29,"Social Media Impact on Chess","consumer",2
2022-11-29,"Tournament Results and Standings","consumer",2
2022-11-30,"Chess Events and Tournaments","consumer",1
2022-11-30,"Chess Legends and Personalities","consumer",1
2022-11-30,"Chess Personalities","consumer",1
2022-11-30,"Player Performances and Strategies","consumer",2
2022-11-30,"Social Media Impact on Chess","consumer",2
2022-12-01,"Online Chess Competitions","consumer",1
2022-12-01,"Social Media Impact on Chess","consumer",1
2022-12-02,"Social Media Impact on Chess","consumer",1
2022-12-03,"Chess Events and Tournaments","consumer",1
2022-12-03,"Chess Training and Improvement","consumer",1
2022-12-03,"Online Chess Competitions","consumer",1
2022-12-03,"Political and Social Issues in Chess","consumer",1
2022-12-04,"Political and Social Issues in Chess","consumer",2
2022-12-04,"Tournament Results and Standings","consumer",1
2022-12-05,"Chess Events and Tournaments","consumer",1
2022-12-05,"Chess Literature and Media","consumer",1
2022-12-05,"Political and Social Issues in Chess","consumer",1
2022-12-05,"Social Media Impact on Chess","consumer",1
2022-12-05,"Social Media Impact on Chess","influencer",1
2022-12-06,"Health and Wellness in Chess","consumer",1
2022-12-06,"Political and Social Issues in Chess","consumer",1
2022-12-07,"Chess Legends and Personalities","consumer",1
2022-12-07,"Chess Literature and Media","consumer",1
2022-12-07,"Chess Training and Improvement","consumer",1
2022-12-07,"Personal Experience with Chess","consumer",1
2022-12-07,"Political and Social Issues in Chess","consumer",1
2022-12-07,"Social Media Impact on Chess","consumer",2
2022-12-08,"Chess Events and Tournaments","consumer",1
2022-12-08,"Tournament Results and Standings","consumer",1
2022-12-09,"Chess Events and Tournaments","consumer",1
2022-12-09,"Chess Legends and Personalities","consumer",1
2022-12-09,"Political and Social Issues in Chess","consumer",1
2022-12-09,"Tournament Results and Standings","consumer",1
2022-12-10,"Social Media Impact on Chess","consumer",1
2022-12-11,"Chess Events and Tournaments","consumer",1
2022-12-11,"Political and Social Issues in Chess","consumer",1
2022-12-11,"Social Media Impact on Chess","consumer",3
2022-12-11,"Tournament Results and Standings","consumer",2
2022-12-12,"Chess Events and Tournaments","consumer",1
2022-12-12,"Chess Legends and Personalities","consumer",1
2022-12-12,"Chess Literature and Media","consumer",1
2022-12-12,"Chess Training and Improvement","consumer",1
2022-12-12,"Social Media Impact on Chess","consumer",2
2022-12-12,"Tournament Results and Standings","consumer",1
2022-12-13,"Online Chess Competitions","influencer",1
2022-12-13,"Social Media Impact on Chess","consumer",4
2022-12-14,"Chess Literature and Media","consumer",1
2022-12-14,"Chess Player Performances and Strategies","consumer",1
2022-12-14,"Political and Social Issues in Chess","consumer",3
2022-12-15,"Chess Events and Tournaments","consumer",2
2022-12-15,"Political and Social Issues in Chess","consumer",1
2022-12-15,"Social Media Impact on Chess","consumer",1
2022-12-16,"Chess Events and Tournaments","consumer",1
